"","mean","median","HPD_lower","HPD_upper","effective_size","start_iteration","stationarity_test","stationarity_pval","staionarity_test_adjusted","adj_stationarity_pval","Halfwidth_test","halfwidth"
"Node2558.P.A.",0.00255224,0.0025155,0.001704,0.003505,1138.27730482026,1,"passed",0.379246775988029,"passed",0.44544275359963,"passed",2.75751554962905e-05
"Node2558.P.B.",0.083545827,0.0834115,0.070095,0.09663,1141.49013843602,1,"passed",0.340862089461944,"passed",0.44544275359963,"passed",0.000403892161026398
"Node2558.P.C.",0.913901944,0.914068,0.899868,0.928195,1141.34095852794,1,"passed",0.343145695559517,"passed",0.44544275359963,"passed",0.000431364896155346
"Node2559.P.A.",5.187e-05,5e-05,2.6e-05,7.7e-05,1135.30082060403,1,"passed",0.367166026126467,"passed",0.44544275359963,"passed",7.9813964535049e-07
"Node2559.P.B.",0.014175918,0.0140815,0.01077,0.017842,1135.62486676722,1,"passed",0.33580421011394,"passed",0.44544275359963,"passed",0.000107844100711473
"Node2559.P.C.",0.985772202,0.9858685,0.982076,0.9892,1135.597244605,1,"passed",0.336110612936647,"passed",0.44544275359963,"passed",0.000108640982371626
"Node2560.P.A.",5.6649e-05,5.5e-05,3.2e-05,8.8e-05,1129.60187170765,1,"passed",0.368105666485194,"passed",0.44544275359963,"passed",8.73814524065892e-07
"Node2560.P.B.",0.01441544,0.0143195,0.01097,0.018112,1136.91143390098,1,"passed",0.339464242250072,"passed",0.44544275359963,"passed",0.000108993088323214
"Node2560.P.C.",0.9855279,0.9856255,0.981799,0.988998,1136.86767821197,1,"passed",0.339806717687177,"passed",0.44544275359963,"passed",0.000109861331180978
"Node2561.P.A.",2.5427e-05,2.4e-05,1.4e-05,4.2e-05,1119.16329643479,1,"passed",0.345721238671936,"passed",0.44544275359963,"passed",4.33644706074569e-07
"Node2561.P.B.",0.009988063,0.009876,0.007262,0.01283,1128.1691767376,1,"passed",0.311412390320822,"passed",0.44544275359963,"passed",8.56646200278621e-05
"Node2561.P.C.",0.989986527,0.9900995,0.987129,0.992724,1128.08214355776,1,"passed",0.31142211233973,"passed",0.44544275359963,"passed",8.60968139644688e-05
"Node2562.P.A.",0.000132711,0.000127,6.9e-05,0.000204,1093.87970216398,1,"passed",0.261186795617993,"passed",0.44544275359963,"passed",2.11698607227452e-06
"Node2562.P.B.",0.021400849,0.0211455,0.016192,0.027357,1092.50764647057,1,"passed",0.214886556318208,"passed",0.44544275359963,"passed",0.000172363078407965
"Node2562.P.C.",0.978466424,0.9787265,0.972253,0.983556,1092.59632424325,1,"passed",0.215414217932577,"passed",0.44544275359963,"passed",0.000174466998331244
"Node2563.P.A.",0.000133078,0.000124,5.5e-05,0.000237,1040.79645819207,1,"passed",0.175232890160255,"passed",0.44544275359963,"passed",3.01939217850046e-06
"Node2563.P.B.",0.023835514,0.0231885,0.015127,0.03397,1000,1,"passed",0.123776144928936,"passed",0.44544275359963,"passed",0.000312478586390952
"Node2563.P.C.",0.9760314,0.976689,0.965794,0.984816,1000,1,"passed",0.124160590406086,"passed",0.44544275359963,"passed",0.000315529597459579
"Node2564.P.A.",0.000287902,0.000281,0.000174,0.000425,1134.36773471908,1,"passed",0.375278225712187,"passed",0.44544275359963,"passed",3.86213447590871e-06
"Node2564.P.B.",0.031885103,0.031755,0.025219,0.038688,1140.1892791228,1,"passed",0.344314293706434,"passed",0.44544275359963,"passed",0.000205449845100041
"Node2564.P.C.",0.967827,0.967964,0.960887,0.974607,1140.09845004727,1,"passed",0.34478746714767,"passed",0.44544275359963,"passed",0.000209295136748134
